,날짜,use_start_lng,use_start_lat,최저기온(°C),최고기온(°C),강수유무,주간/주말,대여자수
811,1219,127.26414,36.510086,-8.0,-2.0,0,1,1.44
3492,1219,127.296809,36.610198,-8.0,-2.0,0,1,0.93
3170,1219,127.237998,36.504463,-8.0,-2.0,0,1,1.14
3387,1219,127.260933,36.504349,-8.0,-2.0,0,1,6.7
916,1219,127.255413,36.489045,-8.0,-2.0,0,1,6.56
3296,1219,127.289331,36.476651,-8.0,-2.0,0,1,4.52
1014,1219,127.300812,36.483993,-8.0,-2.0,0,1,3.27
3289,1219,127.244934,36.494836,-8.0,-2.0,0,1,-0.59
3394,1219,127.25878,36.514595,-8.0,-2.0,0,1,4.19
909,1219,127.255562,36.484743,-8.0,-2.0,0,1,1.43
1021,1219,127.291207,36.479361,-8.0,-2.0,0,1,7.74
3282,1219,127.264431,36.498105,-8.0,-2.0,0,1,7.57
1266,1219,127.275669,36.471963,-8.0,-2.0,0,1,0.11
3401,1219,127.251968,36.495781,-8.0,-2.0,0,1,7.66
713,1219,127.237259,36.506298,-8.0,-2.0,0,1,-0.12
3044,1219,127.249105,36.502287,-8.0,-2.0,0,1,4.73
706,1219,127.251723,36.498332,-8.0,-2.0,0,1,1.15
3072,1219,127.25492,36.499012,-8.0,-2.0,0,1,7.95
3569,1219,127.232504,36.522384,-8.0,-2.0,0,1,1.23
734,1219,127.237027,36.520219,-8.0,-2.0,0,1,1.37
1238,1219,127.295439,36.478263,-8.0,-2.0,0,1,2.14
3065,1219,127.267659,36.527004,-8.0,-2.0,0,1,0.56
3576,1219,127.269877,36.491979,-8.0,-2.0,0,1,0.26
727,1219,127.237042,36.502942,-8.0,-2.0,0,1,0.65
1245,1219,127.2953,36.484876,-8.0,-2.0,0,1,2.67
3058,1219,127.325279,36.496456,-8.0,-2.0,0,1,-0.52
1140,1219,127.29052,36.477336,-8.0,-2.0,0,1,11.51
1252,1219,127.307428,36.481462,-8.0,-2.0,0,1,1.97
720,1219,127.229697,36.513094,-8.0,-2.0,0,1,0.15
3051,1219,127.321965,36.497709,-8.0,-2.0,0,1,6.8
1259,1219,127.307528,36.482526,-8.0,-2.0,0,1,1.12
3590,1219,127.299658,36.487013,-8.0,-2.0,0,1,2.71
902,1219,127.250021,36.482426,-8.0,-2.0,0,1,4.51
1028,1219,127.29728,36.594918,-8.0,-2.0,0,1,0.74
3275,1219,127.270002,36.504864,-8.0,-2.0,0,1,14.7
979,1219,127.250704,36.51497,-8.0,-2.0,0,1,2.81
3366,1219,127.26186,36.481461,-8.0,-2.0,0,1,-2.06
937,1219,127.242918,36.494065,-8.0,-2.0,0,1,-0.91
986,1219,127.268355,36.468184,-8.0,-2.0,0,1,0.77
3317,1219,127.253187,36.475209,-8.0,-2.0,0,1,5.7
3373,1219,127.256726,36.484572,-8.0,-2.0,0,1,2.91
930,1219,127.261554,36.507543,-8.0,-2.0,0,1,11.31
993,1219,127.256886,36.495246,-8.0,-2.0,0,1,5.14
3310,1219,127.255052,36.49264,-8.0,-2.0,0,1,6.69
3380,1219,127.256149,36.49357,-8.0,-2.0,0,1,16.45
3324,1219,127.266194,36.485519,-8.0,-2.0,0,1,-1.08
1315,1219,127.243434,36.499395,-8.0,-2.0,0,1,-0.07
3261,1219,127.259256,36.514773,-8.0,-2.0,0,1,7.84
3254,1219,127.258136,36.515974,-8.0,-2.0,0,1,4.01
1098,1219,127.245502,36.517797,-8.0,-2.0,0,1,2.52
888,1219,127.264713,36.499512,-8.0,-2.0,0,1,11.63
3331,1219,127.30001,36.491935,-8.0,-2.0,0,1,2.76
944,1219,127.261286,36.503896,-8.0,-2.0,0,1,11.72
3359,1219,127.273492,36.505807,-8.0,-2.0,0,1,-0.68
3408,1219,127.249746,36.494938,-8.0,-2.0,0,1,5.09
895,1219,127.255454,36.513898,-8.0,-2.0,0,1,2.16
1035,1219,127.229371,36.512102,-8.0,-2.0,0,1,0.78
3268,1219,127.264788,36.511118,-8.0,-2.0,0,1,6.26
1042,1219,127.260966,36.497021,-8.0,-2.0,0,1,36.59
3415,1219,127.251715,36.504355,-8.0,-2.0,0,1,7.39
1007,1219,127.231915,36.49982,-8.0,-2.0,0,1,3.65
3464,1219,127.250099,36.485967,-8.0,-2.0,0,1,-0.21
3303,1219,127.2417,36.496172,-8.0,-2.0,0,1,1.52
923,1219,127.251225,36.484847,-8.0,-2.0,0,1,3.23
3345,1219,127.265634,36.496111,-8.0,-2.0,0,1,1.02
3352,1219,127.267443,36.504548,-8.0,-2.0,0,1,8.39
951,1219,127.256943,36.491374,-8.0,-2.0,0,1,15.28
965,1219,127.262975,36.479914,-8.0,-2.0,0,1,-1.57
3338,1219,127.258088,36.489306,-8.0,-2.0,0,1,9.42
972,1219,127.263408,36.495654,-8.0,-2.0,0,1,2.52
1000,1219,127.25016,36.502959,-8.0,-2.0,0,1,2.62
2785,1219,127.261902,36.505376,-8.0,-2.0,0,1,1.44
608,1219,127.249781,36.491616,-8.0,-2.0,0,1,3.14
2715,1219,127.302129,36.487293,-8.0,-2.0,0,1,-0.26
643,1219,127.307027,36.482323,-8.0,-2.0,0,1,1.05
1350,1219,127.251731,36.479975,-8.0,-2.0,0,1,1.0
2953,1219,127.259974,36.515383,-8.0,-2.0,0,1,-0.84
1357,1219,127.239969,36.508943,-8.0,-2.0,0,1,0.94
3667,1219,127.328582,36.50074,-8.0,-2.0,0,1,-0.09
636,1219,127.301857,36.486763,-8.0,-2.0,0,1,-0.21
2946,1219,127.241161,36.519924,-8.0,-2.0,0,1,2.11
1343,1219,127.230874,36.516825,-8.0,-2.0,0,1,0.91
2806,1219,127.26063,36.483176,-8.0,-2.0,0,1,8.4
3709,1219,127.296539,36.487322,-8.0,-2.0,0,1,4.21
1413,1219,127.25874,36.514673,-8.0,-2.0,0,1,8.91
3751,1219,127.251999,36.4842,-8.0,-2.0,0,1,1.84
552,1219,127.24453,36.519017,-8.0,-2.0,0,1,2.46
2841,1219,127.25661,36.496023,-8.0,-2.0,0,1,-0.99
1469,1219,127.249401,36.493768,-8.0,-2.0,0,1,11.77
3660,1219,127.282449,36.468474,-8.0,-2.0,0,1,5.03
2834,1219,127.257664,36.486458,-8.0,-2.0,0,1,6.42
2960,1219,127.267166,36.525831,-8.0,-2.0,0,1,-0.11
2897,1219,127.313487,36.498583,-8.0,-2.0,0,1,2.75
601,1219,127.28333,36.486524,-8.0,-2.0,0,1,-5.85
1406,1219,127.262583,36.518269,-8.0,-2.0,0,1,-0.15
629,1219,127.298764,36.483792,-8.0,-2.0,0,1,0.24
3674,1219,127.287577,36.480599,-8.0,-2.0,0,1,1.04
2939,1219,127.258063,36.503066,-8.0,-2.0,0,1,4.05
1364,1219,127.243896,36.505023,-8.0,-2.0,0,1,2.89
664,1219,127.252185,36.478211,-8.0,-2.0,0,1,0.31
2981,1219,127.322189,36.498194,-8.0,-2.0,0,1,1.11
1329,1219,127.237513,36.506158,-8.0,-2.0,0,1,0.4
2974,1219,127.258929,36.519525,-8.0,-2.0,0,1,4.44
3646,1219,127.24139,36.516053,-8.0,-2.0,0,1,1.83
657,1219,127.273195,36.470563,-8.0,-2.0,0,1,-0.79
1336,1219,127.229857,36.51448,-8.0,-2.0,0,1,0.33
2967,1219,127.290782,36.594882,-8.0,-2.0,0,1,3.29
3653,1219,127.322671,36.496736,-8.0,-2.0,0,1,3.32
650,1219,127.276106,36.472293,-8.0,-2.0,0,1,4.3
3758,1219,127.247663,36.48678,-8.0,-2.0,0,1,9.69
545,1219,127.262608,36.491181,-8.0,-2.0,0,1,1.89
1476,1219,127.269095,36.481223,-8.0,-2.0,0,1,-7.42
1427,1219,127.266978,36.510682,-8.0,-2.0,0,1,0.84
3723,1219,127.280865,36.474907,-8.0,-2.0,0,1,3.52
580,1219,127.287767,36.513758,-8.0,-2.0,0,1,-4.04
2876,1219,127.294963,36.602172,-8.0,-2.0,0,1,4.07
594,1219,127.324919,36.492476,-8.0,-2.0,0,1,-0.86
1434,1219,127.256785,36.501591,-8.0,-2.0,0,1,19.38
3730,1219,127.274318,36.475098,-8.0,-2.0,0,1,-0.21
573,1219,127.321039,36.493527,-8.0,-2.0,0,1,-1.92
1441,1219,127.244876,36.489645,-8.0,-2.0,0,1,0.0
2862,1219,127.269667,36.492533,-8.0,-2.0,0,1,0.52
3737,1219,127.254921,36.474023,-8.0,-2.0,0,1,5.74
566,1219,127.325863,36.501811,-8.0,-2.0,0,1,0.38
1448,1219,127.275964,36.472159,-8.0,-2.0,0,1,0.11
2855,1219,127.258866,36.485572,-8.0,-2.0,0,1,-0.07
3030,1219,127.23453,36.519433,-8.0,-2.0,0,1,1.5
2883,1219,127.234777,36.504293,-8.0,-2.0,0,1,1.57
1420,1219,127.260707,36.512611,-8.0,-2.0,0,1,3.08
587,1219,127.303269,36.49542,-8.0,-2.0,0,1,0.1
3716,1219,127.298603,36.489872,-8.0,-2.0,0,1,-0.17
2827,1219,127.272159,36.501506,-8.0,-2.0,0,1,-1.18
3765,1219,127.24858,36.494859,-8.0,-2.0,0,1,6.03
538,1219,127.271626,36.527208,-8.0,-2.0,0,1,0.51
1483,1219,127.301409,36.487204,-8.0,-2.0,0,1,2.95
2820,1219,127.253183,36.511586,-8.0,-2.0,0,1,0.62
3772,1219,127.25591,36.491253,-8.0,-2.0,0,1,8.02
531,1219,127.256688,36.499785,-8.0,-2.0,0,1,12.2
3702,1219,127.298771,36.483134,-8.0,-2.0,0,1,-0.57
1490,1219,127.303937,36.490897,-8.0,-2.0,0,1,0.01
1497,1219,127.260151,36.497901,-8.0,-2.0,0,1,1.87
3779,1219,127.248864,36.498653,-8.0,-2.0,0,1,1.03
1462,1219,127.246459,36.494778,-8.0,-2.0,0,1,-2.11
2848,1219,127.250585,36.484933,-8.0,-2.0,0,1,0.94
1455,1219,127.299023,36.480826,-8.0,-2.0,0,1,2.79
559,1219,127.26128,36.494068,-8.0,-2.0,0,1,2.3
2890,1219,127.309124,36.497413,-8.0,-2.0,0,1,2.18
2813,1219,127.266287,36.484868,-8.0,-2.0,0,1,-0.96
2904,1219,127.328621,36.499711,-8.0,-2.0,0,1,-0.06
1399,1219,127.250449,36.514286,-8.0,-2.0,0,1,1.22
2911,1219,127.259114,36.517504,-8.0,-2.0,0,1,3.94
398,1219,127.277269,36.473942,-8.0,-2.0,0,1,4.34
1658,1219,127.262468,36.496818,-8.0,-2.0,0,1,3.31
2645,1219,127.258868,36.513965,-8.0,-2.0,0,1,7.42
3912,1219,127.29061,36.477142,-8.0,-2.0,0,1,1.17
391,1219,127.252771,36.483513,-8.0,-2.0,0,1,6.27
1665,1219,127.311014,36.5011,-8.0,-2.0,0,1,1.02
2638,1219,127.257867,36.516062,-8.0,-2.0,0,1,0.77
1672,1219,127.287455,36.479679,-8.0,-2.0,0,1,-3.91
3919,1219,127.244723,36.496255,-8.0,-2.0,0,1,9.86
384,1219,127.249936,36.503709,-8.0,-2.0,0,1,0.34
2631,1219,127.251053,36.515796,-8.0,-2.0,0,1,4.94
1679,1219,127.233825,36.519781,-8.0,-2.0,0,1,1.31
2624,1219,127.24582,36.51333,-8.0,-2.0,0,1,1.86
1644,1219,127.28665,36.594851,-8.0,-2.0,0,1,-0.51
2666,1219,127.269599,36.499517,-8.0,-2.0,0,1,0.72
3905,1219,127.294162,36.483599,-8.0,-2.0,0,1,-2.57
2652,1219,127.266847,36.512181,-8.0,-2.0,0,1,-1.75
1651,1219,127.250358,36.48535,-8.0,-2.0,0,1,0.95
405,1219,127.291021,36.479857,-8.0,-2.0,0,1,0.15
503,1219,127.284106,36.497816,-8.0,-2.0,0,1,-1.65
2778,1219,127.258871,36.514066,-8.0,-2.0,0,1,7.42
1532,1219,127.255995,36.490854,-8.0,-2.0,0,1,2.18
3807,1219,127.234859,36.516338,-8.0,-2.0,0,1,1.35
496,1219,127.311827,36.497844,-8.0,-2.0,0,1,19.84
2771,1219,127.260769,36.503985,-8.0,-2.0,0,1,-1.81
1539,1219,127.259364,36.500987,-8.0,-2.0,0,1,39.95
412,1219,127.303453,36.601647,-8.0,-2.0,0,1,0.33
2764,1219,127.253168,36.488107,-8.0,-2.0,0,1,1.83
489,1219,127.236325,36.500387,-8.0,-2.0,0,1,3.8
1525,1219,127.254928,36.484807,-8.0,-2.0,0,1,0.62
2799,1219,127.25736,36.488186,-8.0,-2.0,0,1,0.53
3856,1219,127.242543,36.514818,-8.0,-2.0,0,1,3.07
1595,1219,127.272031,36.501221,-8.0,-2.0,0,1,-2.17
2659,1219,127.261898,36.508407,-8.0,-2.0,0,1,14.72
3898,1219,127.269458,36.497987,-8.0,-2.0,0,1,1.24
3814,1219,127.241019,36.517241,-8.0,-2.0,0,1,2.01
3800,1219,127.233017,36.513226,-8.0,-2.0,0,1,0.06
3891,1219,127.271983,36.502563,-8.0,-2.0,0,1,6.26
1602,1219,127.259421,36.484841,-8.0,-2.0,0,1,10.26
1504,1219,127.262309,36.50198,-8.0,-2.0,0,1,8.01
524,1219,127.301668,36.484908,-8.0,-2.0,0,1,5.24
1371,1219,127.24873,36.502239,-8.0,-2.0,0,1,8.02
2932,1219,127.264161,36.516144,-8.0,-2.0,0,1,7.2
3681,1219,127.261637,36.509061,-8.0,-2.0,0,1,4.56
622,1219,127.294376,36.483899,-8.0,-2.0,0,1,-0.04
1378,1219,127.252239,36.501901,-8.0,-2.0,0,1,2.31
2925,1219,127.249288,36.483121,-8.0,-2.0,0,1,0.74
3688,1219,127.255611,36.501082,-8.0,-2.0,0,1,6.63
615,1219,127.289038,36.47895,-8.0,-2.0,0,1,8.36
1385,1219,127.242248,36.511875,-8.0,-2.0,0,1,3.13
2918,1219,127.260959,36.509331,-8.0,-2.0,0,1,10.84
1392,1219,127.249558,36.511749,-8.0,-2.0,0,1,3.85
3695,1219,127.286182,36.477736,-8.0,-2.0,0,1,1.54
3744,1219,127.259645,36.482133,-8.0,-2.0,0,1,19.07
377,1219,127.256734,36.49024,-8.0,-2.0,0,1,25.66
2687,1219,127.299684,36.488752,-8.0,-2.0,0,1,2.24
1637,1219,127.251684,36.470509,-8.0,-2.0,0,1,6.63
2673,1219,127.243938,36.493015,-8.0,-2.0,0,1,3.2
3863,1219,127.253096,36.51964,-8.0,-2.0,0,1,2.06
440,1219,127.25981,36.488291,-8.0,-2.0,0,1,6.39
2701,1219,127.254865,36.474746,-8.0,-2.0,0,1,7.21
1609,1219,127.257046,36.495686,-8.0,-2.0,0,1,4.87
2694,1219,127.250118,36.495699,-8.0,-2.0,0,1,3.85
3870,1219,127.261888,36.516176,-8.0,-2.0,0,1,3.56
433,1219,127.285131,36.475025,-8.0,-2.0,0,1,1.29
2708,1219,127.268625,36.48151,-8.0,-2.0,0,1,-6.81
447,1219,127.245976,36.509827,-8.0,-2.0,0,1,9.98
3877,1219,127.259334,36.51421,-8.0,-2.0,0,1,6.64
426,1219,127.303835,36.481239,-8.0,-2.0,0,1,6.37
1623,1219,127.280742,36.471162,-8.0,-2.0,0,1,3.77
2680,1219,127.285866,36.475092,-8.0,-2.0,0,1,3.9
3884,1219,127.261882,36.510627,-8.0,-2.0,0,1,4.1
419,1219,127.288727,36.614142,-8.0,-2.0,0,1,4.68
1630,1219,127.259272,36.498197,-8.0,-2.0,0,1,0.92
1616,1219,127.244891,36.50313,-8.0,-2.0,0,1,3.13
3604,1219,127.250582,36.481289,-8.0,-2.0,0,1,-0.14
2302,1219,127.248697,36.484697,-8.0,-2.0,0,1,2.28
3632,1219,127.256584,36.492734,-8.0,-2.0,0,1,7.31
258,1219,127.30418,36.492171,-8.0,-2.0,0,1,9.68
4248,1219,127.259026,36.495499,-8.0,-2.0,0,1,7.8
1917,1219,127.257124,36.487564,-8.0,-2.0,0,1,5.13
4115,1219,127.317873,36.494792,-8.0,-2.0,0,1,0.08
188,1219,127.265962,36.514743,-8.0,-2.0,0,1,4.51
2015,1219,127.245395,36.516106,-8.0,-2.0,0,1,4.71
111,1219,127.23313,36.515171,-8.0,-2.0,0,1,1.6
4192,1219,127.274595,36.494794,-8.0,-2.0,0,1,-1.28
2288,1219,127.307685,36.49915,-8.0,-2.0,0,1,7.08
1924,1219,127.252106,36.492861,-8.0,-2.0,0,1,2.76
4122,1219,127.304615,36.496675,-8.0,-2.0,0,1,2.62
181,1219,127.26221,36.515906,-8.0,-2.0,0,1,3.37
2295,1219,127.304708,36.484171,-8.0,-2.0,0,1,0.36
2008,1219,127.252444,36.5114,-8.0,-2.0,0,1,0.97
1931,1219,127.244546,36.499254,-8.0,-2.0,0,1,-0.37
2561,1219,127.234265,36.506451,-8.0,-2.0,0,1,-0.43
2372,1219,127.254918,36.479067,-8.0,-2.0,0,1,0.31
2505,1219,127.259123,36.476538,-8.0,-2.0,0,1,-1.18
2575,1219,127.232672,36.518381,-8.0,-2.0,0,1,1.0
1749,1219,127.258506,36.506927,-8.0,-2.0,0,1,11.29
342,1219,127.25786,36.487143,-8.0,-2.0,0,1,5.03
4276,1219,127.29294,36.480135,-8.0,-2.0,0,1,-0.67
328,1219,127.261445,36.504057,-8.0,-2.0,0,1,0.84
3975,1219,127.27429,36.505758,-8.0,-2.0,0,1,-1.18
1742,1219,127.303015,36.490436,-8.0,-2.0,0,1,3.43
27,1219,127.298701,36.490841,-8.0,-2.0,0,1,-2.51
2120,1219,127.265997,36.501462,-8.0,-2.0,0,1,-3.64
2183,1219,127.252334,36.490511,-8.0,-2.0,0,1,2.47
2568,1219,127.234014,36.510417,-8.0,-2.0,0,1,0.66
1735,1219,127.297929,36.601053,-8.0,-2.0,0,1,2.25
335,1219,127.252272,36.494374,-8.0,-2.0,0,1,-0.09
3968,1219,127.255838,36.497316,-8.0,-2.0,0,1,3.36
2127,1219,127.267301,36.522272,-8.0,-2.0,0,1,-2.06
4283,1219,127.32453,36.491178,-8.0,-2.0,0,1,1.39
1728,1219,127.285486,36.476889,-8.0,-2.0,0,1,5.33
2379,1219,127.255975,36.510809,-8.0,-2.0,0,1,3.71
118,1219,127.23724,36.520021,-8.0,-2.0,0,1,1.21
2393,1219,127.261028,36.490011,-8.0,-2.0,0,1,7.03
153,1219,127.25001,36.509118,-8.0,-2.0,0,1,-0.34
2316,1219,127.249603,36.50488,-8.0,-2.0,0,1,1.71
132,1219,127.243793,36.501713,-8.0,-2.0,0,1,10.27
1966,1219,127.237564,36.517281,-8.0,-2.0,0,1,1.84
2337,1219,127.277899,36.469965,-8.0,-2.0,0,1,1.49
2344,1219,127.26769,36.525145,-8.0,-2.0,0,1,0.27
4171,1219,127.258243,36.507789,-8.0,-2.0,0,1,3.87
1987,1219,127.250042,36.500706,-8.0,-2.0,0,1,8.49
146,1219,127.24962,36.506615,-8.0,-2.0,0,1,0.82
1973,1219,127.240092,36.508769,-8.0,-2.0,0,1,0.94
2330,1219,127.243027,36.510859,-8.0,-2.0,0,1,2.64
2323,1219,127.241516,36.505046,-8.0,-2.0,0,1,0.91
1980,1219,127.244961,36.505519,-8.0,-2.0,0,1,6.92
4157,1219,127.299956,36.485073,-8.0,-2.0,0,1,7.21
174,1219,127.249809,36.519458,-8.0,-2.0,0,1,2.58
4150,1219,127.248062,36.485904,-8.0,-2.0,0,1,1.58
4185,1219,127.259276,36.512653,-8.0,-2.0,0,1,13.72
4129,1219,127.263266,36.494596,-8.0,-2.0,0,1,-0.56
97,1219,127.2367,36.506601,-8.0,-2.0,0,1,1.08
2022,1219,127.256521,36.516357,-8.0,-2.0,0,1,1.62
4206,1219,127.300345,36.485543,-8.0,-2.0,0,1,4.31
2274,1219,127.293226,36.609976,-8.0,-2.0,0,1,2.78
1896,1219,127.2549,36.479357,-8.0,-2.0,0,1,0.96
2407,1219,127.297101,36.586551,-8.0,-2.0,0,1,0.89
2029,1219,127.258799,36.514439,-8.0,-2.0,0,1,1.33
4101,1219,127.309493,36.498208,-8.0,-2.0,0,1,1.64
2554,1219,127.238061,36.502561,-8.0,-2.0,0,1,0.54
1910,1219,127.250476,36.486842,-8.0,-2.0,0,1,4.47
1903,1219,127.248515,36.482801,-8.0,-2.0,0,1,6.75
2400,1219,127.263648,36.488571,-8.0,-2.0,0,1,3.89
104,1219,127.22993,36.510399,-8.0,-2.0,0,1,2.6
4199,1219,127.299561,36.503421,-8.0,-2.0,0,1,0.13
4108,1219,127.290559,36.621048,-8.0,-2.0,0,1,2.78
195,1219,127.257618,36.508385,-8.0,-2.0,0,1,8.39
2281,1219,127.315948,36.500299,-8.0,-2.0,0,1,1.38
202,1219,127.267186,36.504732,-8.0,-2.0,0,1,7.08
1959,1219,127.231787,36.517593,-8.0,-2.0,0,1,0.89
2190,1219,127.259548,36.484589,-8.0,-2.0,0,1,6.7
321,1219,127.240966,36.493701,-8.0,-2.0,0,1,-0.62
2099,1219,127.302012,36.487034,-8.0,-2.0,0,1,-0.57
4017,1219,127.261713,36.504864,-8.0,-2.0,0,1,27.35
4262,1219,127.321606,36.490739,-8.0,-2.0,0,1,4.02
41,1219,127.272908,36.474216,-8.0,-2.0,0,1,-1.35
2533,1219,127.243401,36.493183,-8.0,-2.0,0,1,-0.43
4003,1219,127.261263,36.505084,-8.0,-2.0,0,1,8.12
286,1219,127.304042,36.496106,-8.0,-2.0,0,1,-0.85
4255,1219,127.295035,36.481002,-8.0,-2.0,0,1,1.55
1770,1219,127.267838,36.529558,-8.0,-2.0,0,1,2.77
139,1219,127.247207,36.502186,-8.0,-2.0,0,1,1.7
2540,1219,127.252411,36.493288,-8.0,-2.0,0,1,1.95
2582,1219,127.239164,36.518155,-8.0,-2.0,0,1,1.47
1721,1219,127.242839,36.525969,-8.0,-2.0,0,1,1.1
2134,1219,127.262678,36.480336,-8.0,-2.0,0,1,-1.05
2169,1219,127.260075,36.511757,-8.0,-2.0,0,1,5.24
293,1219,127.257635,36.486579,-8.0,-2.0,0,1,6.48
349,1219,127.244231,36.505287,-8.0,-2.0,0,1,2.54
2526,1219,127.250668,36.486754,-8.0,-2.0,0,1,4.47
2512,1219,127.253419,36.481052,-8.0,-2.0,0,1,4.3
2869,1219,127.249509,36.491229,-8.0,-2.0,0,1,1.65
1784,1219,127.262421,36.49216,-8.0,-2.0,0,1,-0.55
2085,1219,127.295283,36.478607,-8.0,-2.0,0,1,0.81
2218,1219,127.2592,36.485165,-8.0,-2.0,0,1,14.76
4010,1219,127.248985,36.486916,-8.0,-2.0,0,1,-0.24
1798,1219,127.273774,36.469257,-8.0,-2.0,0,1,4.64
3996,1219,127.252734,36.487647,-8.0,-2.0,0,1,0.76
2519,1219,127.251107,36.483183,-8.0,-2.0,0,1,1.81
307,1219,127.256158,36.494057,-8.0,-2.0,0,1,17.52
2211,1219,127.272229,36.501324,-8.0,-2.0,0,1,-1.21
1777,1219,127.261355,36.491474,-8.0,-2.0,0,1,5.15
48,1219,127.251964,36.475565,-8.0,-2.0,0,1,1.99
2204,1219,127.250539,36.511454,-8.0,-2.0,0,1,1.71
1791,1219,127.289834,36.497709,-8.0,-2.0,0,1,0.35
300,1219,127.255243,36.486866,-8.0,-2.0,0,1,6.37
2092,1219,127.26861,36.482087,-8.0,-2.0,0,1,-7.41
3954,1219,127.256961,36.490977,-8.0,-2.0,0,1,27.1
2589,1219,127.239786,36.510795,-8.0,-2.0,0,1,-0.05
1714,1219,127.245721,36.517323,-8.0,-2.0,0,1,3.29
2617,1219,127.247866,36.511608,-8.0,-2.0,0,1,1.45
1686,1219,127.289234,36.608603,-8.0,-2.0,0,1,4.23
2162,1219,127.252138,36.484322,-8.0,-2.0,0,1,2.08
2106,1219,127.262,36.483099,-8.0,-2.0,0,1,7.31
2176,1219,127.256616,36.494054,-8.0,-2.0,0,1,4.06
20,1219,127.301179,36.486802,-8.0,-2.0,0,1,2.49
1763,1219,127.249447,36.504891,-8.0,-2.0,0,1,2.28
2197,1219,127.241438,36.504368,-8.0,-2.0,0,1,0.81
314,1219,127.261377,36.50535,-8.0,-2.0,0,1,-2.18
3989,1219,127.256948,36.487992,-8.0,-2.0,0,1,6.68
4269,1219,127.260384,36.497497,-8.0,-2.0,0,1,-0.37
34,1219,127.276688,36.472668,-8.0,-2.0,0,1,2.17
2547,1219,127.245067,36.498814,-8.0,-2.0,0,1,-0.4
1756,1219,127.288635,36.476536,-8.0,-2.0,0,1,5.89
2113,1219,127.262751,36.496759,-8.0,-2.0,0,1,11.5
3933,1219,127.297462,36.482212,-8.0,-2.0,0,1,2.7
370,1219,127.232544,36.499407,-8.0,-2.0,0,1,1.97
2155,1219,127.259677,36.501739,-8.0,-2.0,0,1,31.86
1693,1219,127.302517,36.48525,-8.0,-2.0,0,1,-0.35
4290,1219,127.2884,36.480947,-8.0,-2.0,0,1,-2.65
13,1219,127.297934,36.48315,-8.0,-2.0,0,1,3.16
2596,1219,127.246239,36.499491,-8.0,-2.0,0,1,3.23
356,1219,127.250018,36.508518,-8.0,-2.0,0,1,3.27
3947,1219,127.304452,36.492532,-8.0,-2.0,0,1,0.34
1707,1219,127.300929,36.481362,-8.0,-2.0,0,1,4.41
3961,1219,127.289957,36.480167,-8.0,-2.0,0,1,-3.1
3982,1219,127.255669,36.485127,-8.0,-2.0,0,1,0.37
2141,1219,127.25497,36.484967,-8.0,-2.0,0,1,0.05
1700,1219,127.267736,36.500118,-8.0,-2.0,0,1,-2.63
4297,1219,127.249473,36.519095,-8.0,-2.0,0,1,3.52
363,1219,127.269763,36.499854,-8.0,-2.0,0,1,-2.95
3940,1219,127.265278,36.486225,-8.0,-2.0,0,1,-1.97
6,1219,127.291883,36.482037,-8.0,-2.0,0,1,0.72
2148,1219,127.253609,36.488251,-8.0,-2.0,0,1,1.4
2610,1219,127.250999,36.504626,-8.0,-2.0,0,1,1.37
2603,1219,127.249992,36.503494,-8.0,-2.0,0,1,2.58
2309,1219,127.247664,36.486589,-8.0,-2.0,0,1,1.93
1938,1219,127.239876,36.50235,-8.0,-2.0,0,1,3.99
2365,1219,127.324436,36.500307,-8.0,-2.0,0,1,6.68
3100,1219,127.308087,36.481066,-8.0,-2.0,0,1,0.79
3548,1219,127.310056,36.49599,-8.0,-2.0,0,1,0.63
755,1219,127.248263,36.50198,-8.0,-2.0,0,1,8.21
1210,1219,127.322704,36.49318,-8.0,-2.0,0,1,-0.19
3093,1219,127.235896,36.499667,-8.0,-2.0,0,1,2.0
1217,1219,127.283304,36.486074,-8.0,-2.0,0,1,-0.48
3555,1219,127.269581,36.491393,-8.0,-2.0,0,1,-4.05
748,1219,127.241406,36.503886,-8.0,-2.0,0,1,0.84
3086,1219,127.297858,36.482487,-8.0,-2.0,0,1,-0.17
1224,1219,127.266879,36.503281,-8.0,-2.0,0,1,1.12
3121,1219,127.255363,36.475171,-8.0,-2.0,0,1,5.22
3079,1219,127.281104,36.477518,-8.0,-2.0,0,1,-0.2
776,1219,127.24898,36.511775,-8.0,-2.0,0,1,2.83
1182,1219,127.320032,36.48552,-8.0,-2.0,0,1,2.22
3163,1219,127.248717,36.498982,-8.0,-2.0,0,1,-1.75
1203,1219,127.305612,36.495824,-8.0,-2.0,0,1,4.69
1147,1219,127.256811,36.49901,-8.0,-2.0,0,1,13.68
762,1219,127.251003,36.501881,-8.0,-2.0,0,1,3.62
3107,1219,127.280487,36.475127,-8.0,-2.0,0,1,2.8
2050,1219,127.260127,36.501459,-8.0,-2.0,0,1,14.52
1861,1219,127.294893,36.485029,-8.0,-2.0,0,1,-1.13
2442,1219,127.328434,36.501578,-8.0,-2.0,0,1,-0.43
83,1219,127.252129,36.495453,-8.0,-2.0,0,1,1.67
4220,1219,127.244675,36.487448,-8.0,-2.0,0,1,-0.07
4073,1219,127.249799,36.504512,-8.0,-2.0,0,1,3.17
55,1219,127.260369,36.479792,-8.0,-2.0,0,1,6.34
2386,1219,127.263987,36.528441,-8.0,-2.0,0,1,2.06
