,날짜,use_end_lng,use_end_lat,최저기온(°C),최고기온(°C),강수유무,주간/주말,대여자수
3274,1218,127.261898,36.508407,-9.0,0.0,0,1,14.58
3120,1218,127.259123,36.476538,-9.0,0.0,0,1,-1.29
3225,1218,127.250999,36.504626,-9.0,0.0,0,1,-0.78
2231,1218,127.244891,36.50313,-9.0,0.0,0,1,4.24
3344,1218,127.263471,36.495997,-9.0,0.0,0,1,24.33
2322,1218,127.300929,36.481362,-9.0,0.0,0,1,3.65
3092,1218,127.295293,36.485517,-9.0,0.0,0,1,-0.99
3323,1218,127.268625,36.48151,-9.0,0.0,0,1,-3.7
985,1218,127.232544,36.499407,-9.0,0.0,0,1,0.82
2007,1218,127.249558,36.511749,-9.0,0.0,0,1,2.77
2168,1218,127.239875,36.499373,-9.0,0.0,0,1,-0.58
3127,1218,127.253419,36.481052,-9.0,0.0,0,1,2.89
978,1218,127.269763,36.499854,-9.0,0.0,0,1,-0.63
2294,1218,127.233825,36.519781,-9.0,0.0,0,1,0.74
2140,1218,127.254928,36.484807,-9.0,0.0,0,1,0.69
2014,1218,127.250449,36.514286,-9.0,0.0,0,1,0.45
1083,1218,127.313054,36.497527,-9.0,0.0,0,1,1.21
3113,1218,127.276779,36.472197,-9.0,0.0,0,1,1.01
3253,1218,127.257867,36.516062,-9.0,0.0,0,1,0.76
3316,1218,127.254865,36.474746,-9.0,0.0,0,1,7.05
2875,1218,127.289963,36.602844,-9.0,0.0,0,1,3.7
1188,1218,127.321039,36.493527,-9.0,0.0,0,1,-0.41
1181,1218,127.325863,36.501811,-9.0,0.0,0,1,1.92
1195,1218,127.287767,36.513758,-9.0,0.0,0,1,0.45
2519,1219,127.251107,36.483183,-8.0,-2.0,0,1,1.64
2085,1219,127.295283,36.478607,-8.0,-2.0,0,1,0.2
2218,1219,127.2592,36.485165,-8.0,-2.0,0,1,12.73
4010,1219,127.248985,36.486916,-8.0,-2.0,0,1,1.16
1798,1219,127.273774,36.469257,-8.0,-2.0,0,1,3.17
3996,1219,127.252734,36.487647,-8.0,-2.0,0,1,1.12
307,1219,127.256158,36.494057,-8.0,-2.0,0,1,13.69
3954,1219,127.256961,36.490977,-8.0,-2.0,0,1,28.73
1777,1219,127.261355,36.491474,-8.0,-2.0,0,1,7.76
48,1219,127.251964,36.475565,-8.0,-2.0,0,1,1.81
2204,1219,127.250539,36.511454,-8.0,-2.0,0,1,2.41
1791,1219,127.289834,36.497709,-8.0,-2.0,0,1,0.37
300,1219,127.255243,36.486866,-8.0,-2.0,0,1,6.93
2092,1219,127.26861,36.482087,-8.0,-2.0,0,1,-1.51
4262,1219,127.321606,36.490739,-8.0,-2.0,0,1,4.27
2211,1219,127.272229,36.501324,-8.0,-2.0,0,1,-0.56
1784,1219,127.262421,36.49216,-8.0,-2.0,0,1,-0.45
1721,1219,127.242839,36.525969,-8.0,-2.0,0,1,2.12
2512,1219,127.253419,36.481052,-8.0,-2.0,0,1,2.89
2589,1219,127.239786,36.510795,-8.0,-2.0,0,1,0.57
41,1219,127.272908,36.474216,-8.0,-2.0,0,1,-0.21
2533,1219,127.243401,36.493183,-8.0,-2.0,0,1,0.42
4003,1219,127.261263,36.505084,-8.0,-2.0,0,1,6.03
286,1219,127.304042,36.496106,-8.0,-2.0,0,1,-0.94
4255,1219,127.295035,36.481002,-8.0,-2.0,0,1,1.04
1770,1219,127.267838,36.529558,-8.0,-2.0,0,1,1.46
139,1219,127.247207,36.502186,-8.0,-2.0,0,1,0.95
2540,1219,127.252411,36.493288,-8.0,-2.0,0,1,2.27
2582,1219,127.239164,36.518155,-8.0,-2.0,0,1,1.13
2134,1219,127.262678,36.480336,-8.0,-2.0,0,1,0.72
2169,1219,127.260075,36.511757,-8.0,-2.0,0,1,5.59
293,1219,127.257635,36.486579,-8.0,-2.0,0,1,7.54
349,1219,127.244231,36.505287,-8.0,-2.0,0,1,0.68
2526,1219,127.250668,36.486754,-8.0,-2.0,0,1,4.62
2869,1219,127.249509,36.491229,-8.0,-2.0,0,1,0.91
1714,1219,127.245721,36.517323,-8.0,-2.0,0,1,2.27
2155,1219,127.259677,36.501739,-8.0,-2.0,0,1,29.26
1686,1219,127.289234,36.608603,-8.0,-2.0,0,1,5.99
356,1219,127.250018,36.508518,-8.0,-2.0,0,1,0.76
3947,1219,127.304452,36.492532,-8.0,-2.0,0,1,0.53
1707,1219,127.300929,36.481362,-8.0,-2.0,0,1,3.65
3961,1219,127.289957,36.480167,-8.0,-2.0,0,1,-0.25
3982,1219,127.255669,36.485127,-8.0,-2.0,0,1,-0.21
2141,1219,127.25497,36.484967,-8.0,-2.0,0,1,-0.36
1700,1219,127.267736,36.500118,-8.0,-2.0,0,1,0.23
4297,1219,127.249473,36.519095,-8.0,-2.0,0,1,2.02
363,1219,127.269763,36.499854,-8.0,-2.0,0,1,-0.63
3940,1219,127.265278,36.486225,-8.0,-2.0,0,1,0.81
6,1219,127.291883,36.482037,-8.0,-2.0,0,1,-0.53
2148,1219,127.253609,36.488251,-8.0,-2.0,0,1,2.56
2610,1219,127.250999,36.504626,-8.0,-2.0,0,1,-0.78
2603,1219,127.249992,36.503494,-8.0,-2.0,0,1,1.69
4017,1219,127.261713,36.504864,-8.0,-2.0,0,1,17.51
2596,1219,127.246239,36.499491,-8.0,-2.0,0,1,1.44
2617,1219,127.247866,36.511608,-8.0,-2.0,0,1,2.18
13,1219,127.297934,36.48315,-8.0,-2.0,0,1,2.89
1693,1219,127.302517,36.48525,-8.0,-2.0,0,1,0.19
2162,1219,127.252138,36.484322,-8.0,-2.0,0,1,2.9
2106,1219,127.262,36.483099,-8.0,-2.0,0,1,8.75
2176,1219,127.256616,36.494054,-8.0,-2.0,0,1,4.9
20,1219,127.301179,36.486802,-8.0,-2.0,0,1,2.15
1763,1219,127.249447,36.504891,-8.0,-2.0,0,1,2.0
2197,1219,127.241438,36.504368,-8.0,-2.0,0,1,0.29
314,1219,127.261377,36.50535,-8.0,-2.0,0,1,-0.08
3989,1219,127.256948,36.487992,-8.0,-2.0,0,1,7.26
4269,1219,127.260384,36.497497,-8.0,-2.0,0,1,0.72
34,1219,127.276688,36.472668,-8.0,-2.0,0,1,1.88
2547,1219,127.245067,36.498814,-8.0,-2.0,0,1,-0.14
1756,1219,127.288635,36.476536,-8.0,-2.0,0,1,5.67
2113,1219,127.262751,36.496759,-8.0,-2.0,0,1,13.33
3933,1219,127.297462,36.482212,-8.0,-2.0,0,1,2.51
370,1219,127.232544,36.499407,-8.0,-2.0,0,1,0.82
4290,1219,127.2884,36.480947,-8.0,-2.0,0,1,-0.47
2099,1219,127.302012,36.487034,-8.0,-2.0,0,1,0.55
4248,1219,127.259026,36.495499,-8.0,-2.0,0,1,7.11
2190,1219,127.259548,36.484589,-8.0,-2.0,0,1,7.36
4276,1219,127.29294,36.480135,-8.0,-2.0,0,1,0.78
328,1219,127.261445,36.504057,-8.0,-2.0,0,1,2.83
3975,1219,127.27429,36.505758,-8.0,-2.0,0,1,0.05
1742,1219,127.303015,36.490436,-8.0,-2.0,0,1,3.99
27,1219,127.298701,36.490841,-8.0,-2.0,0,1,-3.02
2120,1219,127.265997,36.501462,-8.0,-2.0,0,1,0.5
2183,1219,127.252334,36.490511,-8.0,-2.0,0,1,1.61
2568,1219,127.234014,36.510417,-8.0,-2.0,0,1,0.17
1735,1219,127.297929,36.601053,-8.0,-2.0,0,1,2.21
335,1219,127.252272,36.494374,-8.0,-2.0,0,1,0.85
3968,1219,127.255838,36.497316,-8.0,-2.0,0,1,2.39
2127,1219,127.267301,36.522272,-8.0,-2.0,0,1,0.85
4283,1219,127.32453,36.491178,-8.0,-2.0,0,1,2.29
1728,1219,127.285486,36.476889,-8.0,-2.0,0,1,4.98
2379,1219,127.255975,36.510809,-8.0,-2.0,0,1,2.18
342,1219,127.25786,36.487143,-8.0,-2.0,0,1,6.0
118,1219,127.23724,36.520021,-8.0,-2.0,0,1,1.0
1749,1219,127.258506,36.506927,-8.0,-2.0,0,1,7.82
2505,1219,127.259123,36.476538,-8.0,-2.0,0,1,-1.29
1917,1219,127.257124,36.487564,-8.0,-2.0,0,1,6.4
4115,1219,127.317873,36.494792,-8.0,-2.0,0,1,0.48
188,1219,127.265962,36.514743,-8.0,-2.0,0,1,2.52
2015,1219,127.245395,36.516106,-8.0,-2.0,0,1,2.8
111,1219,127.23313,36.515171,-8.0,-2.0,0,1,0.48
4192,1219,127.274595,36.494794,-8.0,-2.0,0,1,-2.14
2288,1219,127.307685,36.49915,-8.0,-2.0,0,1,3.67
1924,1219,127.252106,36.492861,-8.0,-2.0,0,1,3.81
4122,1219,127.304615,36.496675,-8.0,-2.0,0,1,0.48
181,1219,127.26221,36.515906,-8.0,-2.0,0,1,2.92
2295,1219,127.304708,36.484171,-8.0,-2.0,0,1,-0.21
2008,1219,127.252444,36.5114,-8.0,-2.0,0,1,1.35
1931,1219,127.244546,36.499254,-8.0,-2.0,0,1,-0.8
2561,1219,127.234265,36.506451,-8.0,-2.0,0,1,-0.45
2372,1219,127.254918,36.479067,-8.0,-2.0,0,1,-0.77
2575,1219,127.232672,36.518381,-8.0,-2.0,0,1,0.75
2393,1219,127.261028,36.490011,-8.0,-2.0,0,1,8.47
153,1219,127.25001,36.509118,-8.0,-2.0,0,1,-0.71
2316,1219,127.249603,36.50488,-8.0,-2.0,0,1,-0.25
1896,1219,127.2549,36.479357,-8.0,-2.0,0,1,1.65
2407,1219,127.297101,36.586551,-8.0,-2.0,0,1,-0.05
2029,1219,127.258799,36.514439,-8.0,-2.0,0,1,1.39
4101,1219,127.309493,36.498208,-8.0,-2.0,0,1,0.93
2554,1219,127.238061,36.502561,-8.0,-2.0,0,1,0.64
1910,1219,127.250476,36.486842,-8.0,-2.0,0,1,4.76
1903,1219,127.248515,36.482801,-8.0,-2.0,0,1,2.59
2400,1219,127.263648,36.488571,-8.0,-2.0,0,1,3.61
104,1219,127.22993,36.510399,-8.0,-2.0,0,1,0.51
4199,1219,127.299561,36.503421,-8.0,-2.0,0,1,-0.6
4108,1219,127.290559,36.621048,-8.0,-2.0,0,1,3.02
195,1219,127.257618,36.508385,-8.0,-2.0,0,1,3.15
2281,1219,127.315948,36.500299,-8.0,-2.0,0,1,1.96
202,1219,127.267186,36.504732,-8.0,-2.0,0,1,8.58
1959,1219,127.231787,36.517593,-8.0,-2.0,0,1,0.69
2274,1219,127.293226,36.609976,-8.0,-2.0,0,1,2.8
4206,1219,127.300345,36.485543,-8.0,-2.0,0,1,3.36
2022,1219,127.256521,36.516357,-8.0,-2.0,0,1,1.84
97,1219,127.2367,36.506601,-8.0,-2.0,0,1,-0.1
132,1219,127.243793,36.501713,-8.0,-2.0,0,1,8.56
1966,1219,127.237564,36.517281,-8.0,-2.0,0,1,1.13
2337,1219,127.277899,36.469965,-8.0,-2.0,0,1,1.95
2344,1219,127.26769,36.525145,-8.0,-2.0,0,1,0.55
4171,1219,127.258243,36.507789,-8.0,-2.0,0,1,3.56
1987,1219,127.250042,36.500706,-8.0,-2.0,0,1,5.79
146,1219,127.24962,36.506615,-8.0,-2.0,0,1,-0.04
321,1219,127.240966,36.493701,-8.0,-2.0,0,1,0.93
1973,1219,127.240092,36.508769,-8.0,-2.0,0,1,0.79
2323,1219,127.241516,36.505046,-8.0,-2.0,0,1,0.55
1980,1219,127.244961,36.505519,-8.0,-2.0,0,1,6.8
4157,1219,127.299956,36.485073,-8.0,-2.0,0,1,5.84
174,1219,127.249809,36.519458,-8.0,-2.0,0,1,1.71
4150,1219,127.248062,36.485904,-8.0,-2.0,0,1,1.93
4185,1219,127.259276,36.512653,-8.0,-2.0,0,1,13.49
4129,1219,127.263266,36.494596,-8.0,-2.0,0,1,0.02
2330,1219,127.243027,36.510859,-8.0,-2.0,0,1,3.03
2309,1219,127.247664,36.486589,-8.0,-2.0,0,1,0.41
1168,1219,127.261558,36.491676,-8.0,-2.0,0,1,2.05
2365,1219,127.324436,36.500307,-8.0,-2.0,0,1,5.6
4136,1219,127.265907,36.506698,-8.0,-2.0,0,1,19.28
167,1219,127.250458,36.512605,-8.0,-2.0,0,1,2.0
1994,1219,127.252735,36.501528,-8.0,-2.0,0,1,3.83
1945,1219,127.239389,36.507022,-8.0,-2.0,0,1,2.14
125,1219,127.239155,36.516902,-8.0,-2.0,0,1,0.73
4178,1219,127.262997,36.493776,-8.0,-2.0,0,1,-0.86
1805,1219,127.322089,36.488489,-8.0,-2.0,0,1,4.67
1952,1219,127.229409,36.514352,-8.0,-2.0,0,1,1.19
160,1219,127.248956,36.511523,-8.0,-2.0,0,1,1.26
2351,1219,127.298027,36.602414,-8.0,-2.0,0,1,1.22
2358,1219,127.258746,36.515305,-8.0,-2.0,0,1,4.02
209,1219,127.2662,36.495258,-8.0,-2.0,0,1,3.79
4094,1219,127.310543,36.497302,-8.0,-2.0,0,1,3.59
2414,1219,127.241216,36.51164,-8.0,-2.0,0,1,4.46
1826,1219,127.243292,36.51207,-8.0,-2.0,0,1,3.18
2001,1219,127.243538,36.512167,-8.0,-2.0,0,1,6.58
4143,1219,127.292663,36.480504,-8.0,-2.0,0,1,2.23
2477,1219,127.295293,36.485517,-8.0,-2.0,0,1,-0.99
4164,1219,127.27699,36.47095,-8.0,-2.0,0,1,3.29
2071,1219,127.301747,36.485021,-8.0,-2.0,0,1,1.27
2470,1219,127.30788,36.481427,-8.0,-2.0,0,1,1.31
2239,1219,127.283881,36.472979,-8.0,-2.0,0,1,2.62
2064,1219,127.273169,36.47094,-8.0,-2.0,0,1,0.49
4052,1219,127.250465,36.512819,-8.0,-2.0,0,1,1.26
251,1219,127.265018,36.487162,-8.0,-2.0,0,1,2.31
1840,1219,127.317184,36.483881,-8.0,-2.0,0,1,1.3
2463,1219,127.28909,36.480842,-8.0,-2.0,0,1,0.8
4234,1219,127.271252,36.503824,-8.0,-2.0,0,1,13.13
2246,1219,127.249233,36.505187,-8.0,-2.0,0,1,7.74
2232,1219,127.266949,36.494919,-8.0,-2.0,0,1,40.67
4038,1219,127.262017,36.481211,-8.0,-2.0,0,1,2.13
4024,1219,127.251881,36.494407,-8.0,-2.0,0,1,-0.87
279,1219,127.258432,36.508184,-8.0,-2.0,0,1,-1.51
69,1219,127.250338,36.488113,-8.0,-2.0,0,1,2.37
4045,1219,127.262638,36.491111,-8.0,-2.0,0,1,10.09
671,1219,127.262571,36.479048,-8.0,-2.0,0,1,0.52
2498,1219,127.276779,36.472197,-8.0,-2.0,0,1,1.01
1812,1219,127.263136,36.524612,-8.0,-2.0,0,1,0.19
4031,1219,127.257568,36.487754,-8.0,-2.0,0,1,6.76
272,1219,127.265345,36.498407,-8.0,-2.0,0,1,14.88
2491,1219,127.303227,36.495907,-8.0,-2.0,0,1,-3.47
62,1219,127.251332,36.485046,-8.0,-2.0,0,1,1.71
4241,1219,127.262159,36.487447,-8.0,-2.0,0,1,8.43
1819,1219,127.3205,36.485792,-8.0,-2.0,0,1,2.87
2225,1219,127.256346,36.494621,-8.0,-2.0,0,1,12.23
2484,1219,127.307863,36.481517,-8.0,-2.0,0,1,1.35
1847,1219,127.288405,36.480258,-8.0,-2.0,0,1,-0.86
4059,1219,127.257419,36.507592,-8.0,-2.0,0,1,-1.39
76,1219,127.248148,36.493878,-8.0,-2.0,0,1,2.91
2043,1219,127.267945,36.508601,-8.0,-2.0,0,1,-0.47
4080,1219,127.248629,36.511553,-8.0,-2.0,0,1,1.78
223,1219,127.294955,36.478563,-8.0,-2.0,0,1,2.39
258,1219,127.30418,36.492171,-8.0,-2.0,0,1,7.89
265,1219,127.258282,36.491393,-8.0,-2.0,0,1,12.45
1875,1219,127.301434,36.493997,-8.0,-2.0,0,1,-1.46
2428,1219,127.261847,36.499833,-8.0,-2.0,0,1,5.95
2260,1219,127.289963,36.602844,-8.0,-2.0,0,1,3.7
4087,1219,127.276504,36.474518,-8.0,-2.0,0,1,4.64
216,1219,127.293302,36.482616,-8.0,-2.0,0,1,-0.16
2421,1219,127.305279,36.492846,-8.0,-2.0,0,1,0.5
2267,1219,127.245599,36.489613,-8.0,-2.0,0,1,-0.82
2036,1219,127.255733,36.512183,-8.0,-2.0,0,1,1.56
1889,1219,127.288415,36.479836,-8.0,-2.0,0,1,0.42
1882,1219,127.277055,36.472382,-8.0,-2.0,0,1,1.95
1833,1219,127.263397,36.483728,-8.0,-2.0,0,1,7.31
2435,1219,127.323865,36.497535,-8.0,-2.0,0,1,0.15
230,1219,127.244926,36.497532,-8.0,-2.0,0,1,2.88
4227,1219,127.28137,36.49906,-8.0,-2.0,0,1,1.09
244,1219,127.298353,36.482894,-8.0,-2.0,0,1,-0.06
2456,1219,127.259176,36.484292,-8.0,-2.0,0,1,23.87
2057,1219,127.246134,36.491607,-8.0,-2.0,0,1,2.93
1854,1219,127.297308,36.479951,-8.0,-2.0,0,1,3.77
4213,1219,127.301324,36.484498,-8.0,-2.0,0,1,4.03
1868,1219,127.307691,36.480931,-8.0,-2.0,0,1,0.33
2449,1219,127.267784,36.50953,-8.0,-2.0,0,1,-0.48
4066,1219,127.257111,36.487465,-8.0,-2.0,0,1,3.83
237,1219,127.256191,36.490722,-8.0,-2.0,0,1,7.45
1861,1219,127.294893,36.485029,-8.0,-2.0,0,1,-1.87
2442,1219,127.328434,36.501578,-8.0,-2.0,0,1,0.5
83,1219,127.252129,36.495453,-8.0,-2.0,0,1,2.56
4220,1219,127.244675,36.487448,-8.0,-2.0,0,1,0.39
4073,1219,127.249799,36.504512,-8.0,-2.0,0,1,3.82
55,1219,127.260369,36.479792,-8.0,-2.0,0,1,6.73
2386,1219,127.263987,36.528441,-8.0,-2.0,0,1,1.82
958,1219,127.258087,36.486723,-8.0,-2.0,0,1,3.46
3926,1219,127.254081,36.492507,-8.0,-2.0,0,1,2.12
1189,1219,127.322201,36.493163,-8.0,-2.0,0,1,3.56
3114,1219,127.276105,36.471763,-8.0,-2.0,0,1,2.1
3534,1219,127.260262,36.508541,-8.0,-2.0,0,1,2.46
769,1219,127.249758,36.510313,-8.0,-2.0,0,1,1.49
1196,1219,127.248088,36.52161,-8.0,-2.0,0,1,0.85
3541,1219,127.288709,36.4788,-8.0,-2.0,0,1,12.77
2050,1219,127.260127,36.501459,-8.0,-2.0,0,1,12.7
3107,1219,127.280487,36.475127,-8.0,-2.0,0,1,2.01
762,1219,127.251003,36.501881,-8.0,-2.0,0,1,3.51
1147,1219,127.256811,36.49901,-8.0,-2.0,0,1,11.9
3100,1219,127.308087,36.481066,-8.0,-2.0,0,1,0.04
3548,1219,127.310056,36.49599,-8.0,-2.0,0,1,-1.02
755,1219,127.248263,36.50198,-8.0,-2.0,0,1,9.51
1210,1219,127.322704,36.49318,-8.0,-2.0,0,1,0.9
3093,1219,127.235896,36.499667,-8.0,-2.0,0,1,0.85
1217,1219,127.283304,36.486074,-8.0,-2.0,0,1,1.66
3555,1219,127.269581,36.491393,-8.0,-2.0,0,1,-0.25
3499,1219,127.261514,36.504309,-8.0,-2.0,0,1,10.03
748,1219,127.241406,36.503886,-8.0,-2.0,0,1,1.21
1224,1219,127.266879,36.503281,-8.0,-2.0,0,1,3.87
3121,1219,127.255363,36.475171,-8.0,-2.0,0,1,5.61
3079,1219,127.281104,36.477518,-8.0,-2.0,0,1,-1.3
776,1219,127.24898,36.511775,-8.0,-2.0,0,1,1.97
1182,1219,127.320032,36.48552,-8.0,-2.0,0,1,2.55
3163,1219,127.248717,36.498982,-8.0,-2.0,0,1,-2.17
1203,1219,127.305612,36.495824,-8.0,-2.0,0,1,5.94
3086,1219,127.297858,36.482487,-8.0,-2.0,0,1,0.26
1938,1219,127.239876,36.50235,-8.0,-2.0,0,1,2.08
804,1219,127.264529,36.513549,-8.0,-2.0,0,1,3.72
3023,1219,127.306277,36.495141,-8.0,-2.0,0,1,6.36
3506,1219,127.306808,36.496003,-8.0,-2.0,0,1,7.16
797,1219,127.262992,36.515996,-8.0,-2.0,0,1,2.27
1161,1219,127.264281,36.487586,-8.0,-2.0,0,1,1.52
3142,1219,127.251418,36.487309,-8.0,-2.0,0,1,3.4
3513,1219,127.267595,36.506868,-8.0,-2.0,0,1,3.16
2253,1219,127.247528,36.490402,-8.0,-2.0,0,1,0.51
790,1219,127.256407,36.518883,-8.0,-2.0,0,1,1.59
3135,1219,127.253073,36.484625,-8.0,-2.0,0,1,2.06
3520,1219,127.329186,36.49894,-8.0,-2.0,0,1,0.56
783,1219,127.250768,36.514231,-8.0,-2.0,0,1,0.17
1175,1219,127.264983,36.505644,-8.0,-2.0,0,1,20.4
3128,1219,127.251569,36.480223,-8.0,-2.0,0,1,1.12
3527,1219,127.254439,36.479888,-8.0,-2.0,0,1,2.03
3562,1219,127.318591,36.494163,-8.0,-2.0,0,1,10.07
90,1219,127.249656,36.498909,-8.0,-2.0,0,1,1.92
3149,1219,127.245049,36.494615,-8.0,-2.0,0,1,-0.68
1154,1219,127.268727,36.528448,-8.0,-2.0,0,1,1.06
741,1219,127.239129,36.51541,-8.0,-2.0,0,1,0.91
1231,1219,127.29411,36.484045,-8.0,-2.0,0,1,2.11
1287,1219,127.262328,36.479133,-8.0,-2.0,0,1,4.99
3611,1219,127.26201,36.507734,-8.0,-2.0,0,1,11.26
692,1219,127.249472,36.490763,-8.0,-2.0,0,1,-0.5
3016,1219,127.261328,36.488689,-8.0,-2.0,0,1,13.26
1294,1219,127.250624,36.48579,-8.0,-2.0,0,1,4.22
3009,1219,127.2666,36.489121,-8.0,-2.0,0,1,11.29
3618,1219,127.240604,36.517274,-8.0,-2.0,0,1,1.23
3156,1219,127.249278,36.494827,-8.0,-2.0,0,1,3.99
685,1219,127.250133,36.489253,-8.0,-2.0,0,1,4.07
3002,1219,127.264454,36.52787,-8.0,-2.0,0,1,2.89
3625,1219,127.264689,36.487647,-8.0,-2.0,0,1,3.68
678,1219,127.250956,36.485164,-8.0,-2.0,0,1,1.07
1308,1219,127.25243,36.490872,-8.0,-2.0,0,1,2.84
2995,1219,127.261899,36.508227,-8.0,-2.0,0,1,9.15
1280,1219,127.25031,36.477601,-8.0,-2.0,0,1,6.13
699,1219,127.240739,36.499051,-8.0,-2.0,0,1,0.54
1301,1219,127.256033,36.485805,-8.0,-2.0,0,1,1.87
3632,1219,127.256584,36.492734,-8.0,-2.0,0,1,8.04
643,1219,127.307027,36.482323,-8.0,-2.0,0,1,0.97
3604,1219,127.250582,36.481289,-8.0,-2.0,0,1,0.05
706,1219,127.251723,36.498332,-8.0,-2.0,0,1,1.81
3072,1219,127.25492,36.499012,-8.0,-2.0,0,1,6.31
3569,1219,127.232504,36.522384,-8.0,-2.0,0,1,0.72
734,1219,127.237027,36.520219,-8.0,-2.0,0,1,1.0
1238,1219,127.295439,36.478263,-8.0,-2.0,0,1,1.28
3065,1219,127.267659,36.527004,-8.0,-2.0,0,1,1.09
3576,1219,127.269877,36.491979,-8.0,-2.0,0,1,-1.53
727,1219,127.237042,36.502942,-8.0,-2.0,0,1,0.79
1245,1219,127.2953,36.484876,-8.0,-2.0,0,1,1.4
3058,1219,127.325279,36.496456,-8.0,-2.0,0,1,-1.26
1140,1219,127.29052,36.477336,-8.0,-2.0,0,1,12.89
1252,1219,127.307428,36.481462,-8.0,-2.0,0,1,1.4
720,1219,127.229697,36.513094,-8.0,-2.0,0,1,0.75
3051,1219,127.321965,36.497709,-8.0,-2.0,0,1,6.08
1259,1219,127.307528,36.482526,-8.0,-2.0,0,1,0.42
3044,1219,127.249105,36.502287,-8.0,-2.0,0,1,4.46
3590,1219,127.299658,36.487013,-8.0,-2.0,0,1,2.39
713,1219,127.237259,36.506298,-8.0,-2.0,0,1,-0.49
1266,1219,127.275669,36.471963,-8.0,-2.0,0,1,0.25
3037,1219,127.310773,36.494962,-8.0,-2.0,0,1,-2.77
3597,1219,127.298952,36.484544,-8.0,-2.0,0,1,4.91
3583,1219,127.291523,36.591022,-8.0,-2.0,0,1,0.51
811,1219,127.26414,36.510086,-8.0,-2.0,0,1,2.54
3492,1219,127.296809,36.610198,-8.0,-2.0,0,1,2.05
3170,1219,127.237998,36.504463,-8.0,-2.0,0,1,0.68
3387,1219,127.260933,36.504349,-8.0,-2.0,0,1,6.99
916,1219,127.255413,36.489045,-8.0,-2.0,0,1,6.89
3296,1219,127.289331,36.476651,-8.0,-2.0,0,1,6.6
1014,1219,127.300812,36.483993,-8.0,-2.0,0,1,2.05
3289,1219,127.244934,36.494836,-8.0,-2.0,0,1,0.53
3394,1219,127.25878,36.514595,-8.0,-2.0,0,1,6.02
909,1219,127.255562,36.484743,-8.0,-2.0,0,1,1.93
1021,1219,127.291207,36.479361,-8.0,-2.0,0,1,6.05
3282,1219,127.264431,36.498105,-8.0,-2.0,0,1,5.27
3401,1219,127.251968,36.495781,-8.0,-2.0,0,1,8.46
902,1219,127.250021,36.482426,-8.0,-2.0,0,1,4.35
1028,1219,127.29728,36.594918,-8.0,-2.0,0,1,0.46
3275,1219,127.270002,36.504864,-8.0,-2.0,0,1,12.97
895,1219,127.255454,36.513898,-8.0,-2.0,0,1,1.25
1035,1219,127.229371,36.512102,-8.0,-2.0,0,1,1.68
3268,1219,127.264788,36.511118,-8.0,-2.0,0,1,5.43
1042,1219,127.260966,36.497021,-8.0,-2.0,0,1,28.96
3415,1219,127.251715,36.504355,-8.0,-2.0,0,1,10.93
1007,1219,127.231915,36.49982,-8.0,-2.0,0,1,3.41
3464,1219,127.250099,36.485967,-8.0,-2.0,0,1,0.63
3303,1219,127.2417,36.496172,-8.0,-2.0,0,1,0.31
923,1219,127.251225,36.484847,-8.0,-2.0,0,1,0.51
3345,1219,127.265634,36.496111,-8.0,-2.0,0,1,-0.6
3352,1219,127.267443,36.504548,-8.0,-2.0,0,1,12.8
951,1219,127.256943,36.491374,-8.0,-2.0,0,1,14.74
965,1219,127.262975,36.479914,-8.0,-2.0,0,1,-0.07
3338,1219,127.258088,36.489306,-8.0,-2.0,0,1,16.0
972,1219,127.263408,36.495654,-8.0,-2.0,0,1,2.6
3408,1219,127.249746,36.494938,-8.0,-2.0,0,1,3.79
3359,1219,127.273492,36.505807,-8.0,-2.0,0,1,0.05
944,1219,127.261286,36.503896,-8.0,-2.0,0,1,19.57
3331,1219,127.30001,36.491935,-8.0,-2.0,0,1,3.69
979,1219,127.250704,36.51497,-8.0,-2.0,0,1,2.02
3366,1219,127.26186,36.481461,-8.0,-2.0,0,1,1.21
937,1219,127.242918,36.494065,-8.0,-2.0,0,1,1.85
986,1219,127.268355,36.468184,-8.0,-2.0,0,1,2.87
3317,1219,127.253187,36.475209,-8.0,-2.0,0,1,4.47
3373,1219,127.256726,36.484572,-8.0,-2.0,0,1,5.25
930,1219,127.261554,36.507543,-8.0,-2.0,0,1,7.93
3205,1219,127.239665,36.510333,-8.0,-2.0,0,1,0.32
993,1219,127.256886,36.495246,-8.0,-2.0,0,1,3.28
3380,1219,127.256149,36.49357,-8.0,-2.0,0,1,12.16
3324,1219,127.266194,36.485519,-8.0,-2.0,0,1,0.28
1315,1219,127.243434,36.499395,-8.0,-2.0,0,1,0.93
3261,1219,127.259256,36.514773,-8.0,-2.0,0,1,7.92
3254,1219,127.258136,36.515974,-8.0,-2.0,0,1,4.2
1098,1219,127.245502,36.517797,-8.0,-2.0,0,1,1.28
888,1219,127.264713,36.499512,-8.0,-2.0,0,1,11.87
3310,1219,127.255052,36.49264,-8.0,-2.0,0,1,8.82
1000,1219,127.25016,36.502959,-8.0,-2.0,0,1,3.1
1273,1219,127.274299,36.469017,-8.0,-2.0,0,1,2.38
461,1219,127.246996,36.489914,-8.0,-2.0,0,1,2.38
3212,1219,127.247137,36.499098,-8.0,-2.0,0,1,-0.67
1084,1219,127.26726,36.500524,-8.0,-2.0,0,1,3.66
